lokasi,jumlah_kamar_tidur,jumlah_kamar_mandi,luas_bangunan,harga
"Thamrin, Jakarta Pusat",1,1,40,850000000
"Karet Tengsin, Jakarta Pusat",2,1,74,1800000000
"Tanah Abang, Jakarta Pusat",1,1,40,900000000
"KH Mas Mansyur, Jakarta Pusat",2,1,48,1100000000
"Thamrin, Jakarta Pusat",2,1,58,1200000000
"Karet Tengsin, Jakarta Pusat",2,1,48,1100000000
"Karet Tengsin, Jakarta Pusat",2,1,48,950000000
"Karet Tengsin, Jakarta Pusat",3,2,78,1600000000
"Tanah Abang, Jakarta Pusat",3,2,103,1850000000
"Karet Tengsin, Jakarta Pusat",2,1,48,1000000000
"Tanah Abang, Jakarta Pusat",2,2,92,2000000000
"Tanah Abang, Jakarta Pusat",2,1,76,2300000000
"Karet Tengsin, Jakarta Pusat",2,1,85,2100000000
"Kebon Melati, Jakarta Pusat",2,1,58,1550000000
"Thamrin, Jakarta Pusat",2,1,58,1600000000
"Thamrin, Jakarta Pusat",2,1,58,1600000000
"Tanah Abang, Jakarta Pusat",2,2,76,1800000000
"Tanah Abang, Jakarta Pusat",1,1,35,1100000000
"Thamrin, Jakarta Pusat",1,1,38,1200000000
"Senayan, Jakarta Pusat",2,2,93,2600000000
"Tanah Abang, Jakarta Pusat",3,3,165,6300000000
"Tanah Abang, Jakarta Pusat",3,3,165,6300000000
"Thamrin, Jakarta Pusat",3,2,100,2500000000
"Thamrin, Jakarta Pusat",1,1,45,1500000000
"Tanah Abang, Jakarta Pusat",1,1,40,1000000000
"Tanah Abang, Jakarta Pusat",2,1,85,2650000000
"KH Mas Mansyur, Jakarta Pusat",2,1,48,850000000
"Thamrin, Jakarta Pusat",3,2,103,2300000000
"Thamrin, Jakarta Pusat",3,2,103,3500000000
"Thamrin, Jakarta Pusat",1,1,55,3900000000
"Tanah Abang, Jakarta Pusat",3,2,103,2800000000
"Bendungan Hilir, Jakarta Pusat",2,2,85,1500000000
"Thamrin, Jakarta Pusat",1,1,55,3500000000
"Bendungan Hilir, Jakarta Pusat",1,1,50,1200000000
"Senayan, Jakarta Pusat",3,2,75,2000000000
"Tanah Abang, Jakarta Pusat",2,1,65,1600000000
"Tanah Abang, Jakarta Pusat",2,2,147,6500000000
"Tanah Abang, Jakarta Pusat",1,1,38,1000000000
"Tanah Abang, Jakarta Pusat",1,1,41,1000000000
"Tanah Abang, Jakarta Pusat",3,2,104,2000000000
"Senayan, Jakarta Pusat",3,2,75,2000000000
"Tanah Abang, Jakarta Pusat",1,1,45,850000000
"Tanah Abang, Jakarta Pusat",2,1,58,1500000000
"Tanah Abang, Jakarta Pusat",2,1,58,1500000000
"Tanah Abang, Jakarta Pusat",2,1,58,1500000000
"Tanah Abang, Jakarta Pusat",1,1,45,930000000
"Tanah Abang, Jakarta Pusat",1,1,45,930000000
"KH Mas Mansyur, Jakarta Pusat",2,1,52,1000000000
"Tanah Abang, Jakarta Pusat",2,2,101,2300000000
"Tanah Abang, Jakarta Pusat",3,2,117,2100000000
"Tanah Abang, Jakarta Pusat",1,1,60,950000000
"Karet Tengsin, Jakarta Pusat",2,1,67,2950000000
"Kebon Melati, Jakarta Pusat",3,2,105,2700000000
"Thamrin, Jakarta Pusat",2,1,55,1500000000
"Tanah Abang, Jakarta Pusat",3,2,117,2100000000
"Tanah Abang, Jakarta Pusat",1,1,50,950000000
"Tanah Abang, Jakarta Pusat",2,1,65,1800000000
"Thamrin, Jakarta Pusat",1,1,42,1100000000
"Tanah Abang, Jakarta Pusat",3,2,180,6500000000
"Karet Tengsin, Jakarta Pusat",3,2,180,6500000000
"Bendungan Hilir, Jakarta Pusat",1,1,55,3850000000
"Tanah Abang, Jakarta Pusat",2,1,95,2100000000
"Bendungan Hilir, Jakarta Pusat",1,1,46,1300000000
"KH Mas Mansyur, Jakarta Pusat",3,2,130,4200000000
"Bendungan Hilir, Jakarta Pusat",1,1,46,1300000000
"Tanah Abang, Jakarta Pusat",2,1,65,1600000000
"Tanah Abang, Jakarta Pusat",2,1,65,1600000000
"Tanah Abang, Jakarta Pusat",2,1,65,1600000000
"Thamrin, Jakarta Pusat",3,2,103,2400000000
"Kebon Kacang, Jakarta Pusat",1,1,42,1150000000
"Tanah Abang, Jakarta Pusat",2,1,65,1600000000
"Tanah Abang, Jakarta Pusat",1,1,45,938000000
"Thamrin, Jakarta Pusat",2,1,58,1800000000
"Thamrin, Jakarta Pusat",2,1,77,2200000000
"Thamrin, Jakarta Pusat",1,1,42,1200000000
"Senayan, Jakarta Pusat",3,2,105,2350000000
"Karet Tengsin, Jakarta Pusat",2,2,136,3600000000
"Tanah Abang, Jakarta Pusat",1,1,45,1150000000
"Tanah Abang, Jakarta Pusat",1,1,101,2300000000
"Bendungan Hilir, Jakarta Pusat",1,1,24,900000000
"Senayan, Jakarta Pusat",3,2,151,5500000000
"Thamrin, Jakarta Pusat",1,1,40,875000000
"Tanah Abang, Jakarta Pusat",1,1,38,1000000000
"Tanah Abang, Jakarta Pusat",1,1,42,1100000000
"Tanah Abang, Jakarta Pusat",3,2,96,1900000000
"Tanah Abang, Jakarta Pusat",1,1,38,1400000000
"Thamrin, Jakarta Pusat",1,1,34,800000000
"Tanah Abang, Jakarta Pusat",1,1,40,900000000
"Tanah Abang, Jakarta Pusat",1,1,34,700000000
"Thamrin, Jakarta Pusat",2,1,56,2000000000
"Bendungan Hilir, Jakarta Pusat",1,1,45,900000000
"Karet Tengsin, Jakarta Pusat",2,2,80,2300000000
"Thamrin, Jakarta Pusat",2,1,56,2000000000
"Thamrin, Jakarta Pusat",3,2,104,1850000000
"Thamrin, Jakarta Pusat",1,1,38,1150000000
"Tanah Abang, Jakarta Pusat",1,1,82,5000000000
"Tanah Abang, Jakarta Pusat",2,1,69,1800000000
"Kebon Melati, Jakarta Pusat",1,1,82,4450000000
"Tanah Abang, Jakarta Pusat",1,1,38,1200000000
"Tanah Abang, Jakarta Pusat",1,1,40,850000000
"Thamrin, Jakarta Pusat",2,1,49,1350000000
"Thamrin, Jakarta Pusat",1,1,36,900000000
"Tanah Abang, Jakarta Pusat",2,2,84,2500000000
"Tanah Abang, Jakarta Pusat",3,2,108,2000000000
"Karet Tengsin, Jakarta Pusat",2,2,83,2100000000
"Tanah Abang, Jakarta Pusat",1,1,36,1900000000
"Tanah Abang, Jakarta Pusat",1,1,36,2100000000
"Tanah Abang, Jakarta Pusat",1,1,45,1600000000
"Tanah Abang, Jakarta Pusat",1,2,40,890000000
"Tanah Abang, Jakarta Pusat",3,2,94,2900000000
"Thamrin, Jakarta Pusat",3,2,76,1600000000
"Karet Tengsin, Jakarta Pusat",1,1,48,1200000000
"Thamrin, Jakarta Pusat",1,1,42,1300000000
"KH Mas Mansyur, Jakarta Pusat",1,1,36,1350000000
"KH Mas Mansyur, Jakarta Pusat",1,1,36,1350000000
"Thamrin, Jakarta Pusat",3,2,104,2000000000
"Karet Tengsin, Jakarta Pusat",2,2,90,2300000000
"Karet Tengsin, Jakarta Pusat",3,2,112,2500000000
"Thamrin, Jakarta Pusat",1,1,40,1000000000
"Karet Tengsin, Jakarta Pusat",2,1,61,1900000000
"Karet Tengsin, Jakarta Pusat",2,2,79,2200000000
"Karet Tengsin, Jakarta Pusat",2,1,48,885000000
"Karet Tengsin, Jakarta Pusat",2,1,48,1100000000
"Thamrin, Jakarta Pusat",1,1,40,1100000000
"Senayan, Jakarta Pusat",3,2,165,6500000000
"Tanah Abang, Jakarta Pusat",2,2,48,1200000000
"Tanah Abang, Jakarta Pusat",3,2,100,2200000000
"Tanah Abang, Jakarta Pusat",1,1,85,1800000000
"Thamrin, Jakarta Pusat",2,2,132,3500000000
"Karet Tengsin, Jakarta Pusat",2,1,48,950000000
"Thamrin, Jakarta Pusat",2,1,51,1600000000
"Kebon Melati, Jakarta Pusat",2,2,77,2750000000
"Thamrin, Jakarta Pusat",1,1,38,1200000000
"Tanah Abang, Jakarta Pusat",2,1,58,2500000000
"Kebon Melati, Jakarta Pusat",2,1,58,1700000000
"Thamrin, Jakarta Pusat",3,2,104,2000000000
"KH Mas Mansyur, Jakarta Pusat",1,1,84,2800000000
"Senayan, Jakarta Pusat",2,2,155,4600000000
"Thamrin, Jakarta Pusat",1,1,82,5000000000
"Thamrin, Jakarta Pusat",2,1,36,1150000000
"Karet Tengsin, Jakarta Pusat",2,2,142,4500000000
"Thamrin, Jakarta Pusat",2,3,125,2300000000
"Bendungan Hilir, Jakarta Pusat",2,1,60,3500000000
"Thamrin, Jakarta Pusat",2,1,58,1900000000
"Tanah Abang, Jakarta Pusat",3,2,104,2049999999
"Tanah Abang, Jakarta Pusat",1,1,40,900000000
"Karet Tengsin, Jakarta Pusat",1,1,32,850000000
"Thamrin, Jakarta Pusat",2,2,104,6500000000
"Tanah Abang, Jakarta Pusat",2,2,147,5500000000
"Tanah Abang, Jakarta Pusat",2,1,48,1020000000
"Tanah Abang, Jakarta Pusat",3,2,130,3000000000
"Karet Tengsin, Jakarta Pusat",1,1,38,1200000000
"Karet Tengsin, Jakarta Pusat",2,1,48,950000000
"Karet Tengsin, Jakarta Pusat",2,1,48,950000000
"Bendungan Hilir, Jakarta Pusat",2,1,60,2970000000
"Tanah Abang, Jakarta Pusat",1,1,30,650000000
"Karet Tengsin, Jakarta Pusat",2,1,67,2500000000
"Thamrin, Jakarta Pusat",1,1,42,850000000
"Tanah Abang, Jakarta Pusat",1,1,45,1000000000
"Thamrin, Jakarta Pusat",1,1,38,1050000000
"Tanah Abang, Jakarta Pusat",2,1,84,2150000000
"Tanah Abang, Jakarta Pusat",2,2,104,6000000000
"Tanah Abang, Jakarta Pusat",1,1,40,950000000
"Karet Tengsin, Jakarta Pusat",2,1,48,990000000
"Thamrin, Jakarta Pusat",1,1,42,1100000000
"Tanah Abang, Jakarta Pusat",1,1,40,800000000
"Tanah Abang, Jakarta Pusat",3,2,80,2200000000
"Tanah Abang, Jakarta Pusat",1,1,30,850000000
"Karet Tengsin, Jakarta Pusat",2,1,48,1100000000
"Tanah Abang, Jakarta Pusat",1,1,42,1300000000
"Karet Tengsin, Jakarta Pusat",2,1,48,950000000
"Thamrin, Jakarta Pusat",2,1,58,1300000000
"Tanah Abang, Jakarta Pusat",1,1,30,950000000
"Thamrin, Jakarta Pusat",2,1,58,1300000000
"Karet Tengsin, Jakarta Pusat",3,2,98,2400000000
"Thamrin, Jakarta Pusat",2,1,58,2000000000
"Tanah Abang, Jakarta Pusat",3,2,94,2700000000
"Tanah Abang, Jakarta Pusat",2,1,58,1400000000
"Tanah Abang, Jakarta Pusat",3,2,148,3200000000
"Tanah Abang, Jakarta Pusat",1,1,42,900000000
"Thamrin, Jakarta Pusat",3,2,159,4700000000
"Thamrin, Jakarta Pusat",2,1,62,2300000000
"Thamrin, Jakarta Pusat",2,1,52,1650000000
"Tanah Abang, Jakarta Pusat",1,1,40,1100000000
"Tanah Abang, Jakarta Pusat",1,1,40,1100000000
"Thamrin, Jakarta Pusat",2,2,127,6000000000
"Tanah Abang, Jakarta Pusat",1,1,82,4700000000
"Tanah Abang, Jakarta Pusat",1,1,55,3850000000
"Thamrin, Jakarta Pusat",2,1,58,1900000000
"Thamrin, Jakarta Pusat",1,1,44,1200000000
"Tanah Abang, Jakarta Pusat",1,1,50,1500000000
"Tanah Abang, Jakarta Pusat",2,2,71,2200000000
"Senayan, Jakarta Pusat",3,1,130,2750000000
"Bendungan Hilir, Jakarta Pusat",3,2,117,3500000000
"Tanah Abang, Jakarta Pusat",2,2,69,1600000000
"Tanah Abang, Jakarta Pusat",1,1,55,3500000000
"Bendungan Hilir, Jakarta Pusat",1,1,38,850000000
"Thamrin, Jakarta Pusat",2,2,103,6200000000
"Thamrin, Jakarta Pusat",2,2,115,6200000000
"Thamrin, Jakarta Pusat",2,2,115,5600000000
"Tanah Abang, Jakarta Pusat",2,1,47,975000000
"Thamrin, Jakarta Pusat",1,1,38,3050000000
"Thamrin, Jakarta Pusat",1,1,81,5200000000
"Tanah Abang, Jakarta Pusat",1,1,47,1100000000
"Tanah Abang, Jakarta Pusat",1,1,40,1200000000
"Karet Tengsin, Jakarta Pusat",1,1,39,1350000000
"Karet Tengsin, Jakarta Pusat",2,2,84,2500000000
"Thamrin, Jakarta Pusat",1,1,55,3750000000
"Tanah Abang, Jakarta Pusat",1,1,39,1000000000
"Tanah Abang, Jakarta Pusat",2,1,47,1400000000
"Tanah Abang, Jakarta Pusat",2,1,160,5400000000
"Kebon Kacang, Jakarta Pusat",1,1,38,1100000000
"Thamrin, Jakarta Pusat",2,2,96,4400000000
"Tanah Abang, Jakarta Pusat",1,1,55,3750000000
"Tanah Abang, Jakarta Pusat",1,1,38,900000000
"KH Mas Mansyur, Jakarta Pusat",2,1,46,1200000000
"Thamrin, Jakarta Pusat",3,2,103,2250000000
"Tanah Abang, Jakarta Pusat",2,1,64,1900000000
"Tanah Abang, Jakarta Pusat",1,1,48,1700000000
"Thamrin, Jakarta Pusat",2,2,87,2200000000
"Tanah Abang, Jakarta Pusat",2,1,48,1100000000
"Tanah Abang, Jakarta Pusat",3,1,103,2400000000
"Tanah Abang, Jakarta Pusat",3,2,136,5500000000
"Thamrin, Jakarta Pusat",1,1,55,3100000000
"Thamrin, Jakarta Pusat",1,1,28,850000000
"Thamrin, Jakarta Pusat",2,1,76,1700000000
"Tanah Abang, Jakarta Pusat",1,1,45,950000000
"Tanah Abang, Jakarta Pusat",1,1,45,950000000
"Tanah Abang, Jakarta Pusat",3,2,96,2250000000
"Thamrin, Jakarta Pusat",2,2,128,3800000000
"Tanah Abang, Jakarta Pusat",2,1,52,1150000000
"Tanah Abang, Jakarta Pusat",2,1,59,1750000000
"Kebon Kacang, Jakarta Pusat",1,1,65,1200000000
"Tanah Abang, Jakarta Pusat",1,1,44,950000000
"Karet Tengsin, Jakarta Pusat",2,1,88,2600000000
"Thamrin, Jakarta Pusat",2,2,67,1990000000
"Tanah Abang, Jakarta Pusat",2,2,110,3700000000
"Tanah Abang, Jakarta Pusat",1,1,50,1950000000
"Tanah Abang, Jakarta Pusat",1,1,42,1250000000
"Tanah Abang, Jakarta Pusat",2,1,48,1250000000
"Tanah Abang, Jakarta Pusat",1,1,38,850000000
"Tanah Abang, Jakarta Pusat",3,3,168,4900000000
"Tanah Abang, Jakarta Pusat",3,2,130,3700000000
"Thamrin, Jakarta Pusat",2,2,126,6200000000
"Thamrin, Jakarta Pusat",3,3,126,6200000000
"Thamrin, Jakarta Pusat",3,3,126,6200000000
"Thamrin, Jakarta Pusat",3,3,126,6200000000
"Thamrin, Jakarta Pusat",3,3,126,6200000000
"Thamrin, Jakarta Pusat",2,1,52,2000000000
"Karet Tengsin, Jakarta Pusat",1,1,48,1400000000
"KH Mas Mansyur, Jakarta Pusat",2,1,56,1500000000
"Karet Tengsin, Jakarta Pusat",3,2,142,4200000000
"Tanah Abang, Jakarta Pusat",2,1,57,1800000000
"Thamrin, Jakarta Pusat",2,1,55,2500000000
"Kebon Kacang, Jakarta Pusat",2,2,162,4700000000
"Tanah Abang, Jakarta Pusat",3,2,109,4500000000
"Bendungan Hilir, Jakarta Pusat",3,2,147,4000000000
"Kebon Melati, Jakarta Pusat",1,1,81,5180000000
"Tanah Abang, Jakarta Pusat",2,1,59,1700000000
"Thamrin, Jakarta Pusat",2,2,105,5870000000
"Thamrin, Jakarta Pusat",2,2,105,5870000000
"Tanah Abang, Jakarta Pusat",2,1,65,2250000000
"Tanah Abang, Jakarta Pusat",2,1,55,2400000000
"Tanah Abang, Jakarta Pusat",3,1,78,2000000000
"Tanah Abang, Jakarta Pusat",1,1,43,1300000000
"Tanah Abang, Jakarta Pusat",2,1,58,2400000000
"Thamrin, Jakarta Pusat",2,1,40,1200000000
"Bendungan Hilir, Jakarta Pusat",1,1,35,1050000000
"Thamrin, Jakarta Pusat",2,2,65,1800000000
"Bendungan Hilir, Jakarta Pusat",3,2,95,5300000000
"Bendungan Hilir, Jakarta Pusat",3,2,120,2800000000
"Tanah Abang, Jakarta Pusat",3,3,96,5700000000
"Thamrin, Jakarta Pusat",2,2,153,5850000000
"Senayan, Jakarta Pusat",1,1,54,1000000000
"Tanah Abang, Jakarta Pusat",3,3,102,2100000000
"Thamrin, Jakarta Pusat",1,1,36,1500000000
"Thamrin, Jakarta Pusat",2,1,48,975000000
"Bendungan Hilir, Jakarta Pusat",1,1,55,1500000000
"Bendungan Hilir, Jakarta Pusat",1,1,35,1200000000
"Bendungan Hilir, Jakarta Pusat",2,2,101,2300000000
"Karet Tengsin, Jakarta Pusat",1,1,44,1000000000
"Thamrin, Jakarta Pusat",2,1,56,1700000000
"Thamrin, Jakarta Pusat",1,1,41,1400000000
"Tanah Abang, Jakarta Pusat",3,2,140,4350000000
"Senayan, Jakarta Pusat",3,3,165,6000000000
"Tanah Abang, Jakarta Pusat",1,1,37,650000000
"Bendungan Hilir, Jakarta Pusat",2,1,101,2300000000
"KH Mas Mansyur, Jakarta Pusat",1,1,37,870000000
"Kebon Melati, Jakarta Pusat",3,2,105,2500000000
"Kebon Melati, Jakarta Pusat",1,1,40,1000000000
"Kebon Melati, Jakarta Pusat",2,2,77,1800000000
"Karet Tengsin, Jakarta Pusat",2,1,48,1200000000
"Tanah Abang, Jakarta Pusat",1,1,58,1500000000
"Tanah Abang, Jakarta Pusat",1,1,82,5500000000
"Thamrin, Jakarta Pusat",1,1,55,3300000000
"Thamrin, Jakarta Pusat",2,2,123,4500000000
"Thamrin, Jakarta Pusat",1,1,55,3800000000
"Thamrin, Jakarta Pusat",1,1,55,3900000000
"Thamrin, Jakarta Pusat",2,2,123,3900000000
"Thamrin, Jakarta Pusat",1,1,55,3200000000
"Tanah Abang, Jakarta Pusat",1,1,41,1400000000
"Tanah Abang, Jakarta Pusat",2,1,68,1700000000
"Tanah Abang, Jakarta Pusat",3,2,92,1600000000
"Karet Tengsin, Jakarta Pusat",2,1,48,1300000000
"Tanah Abang, Jakarta Pusat",1,1,36,1400000000
"Thamrin, Jakarta Pusat",2,1,51,1400000000
"Thamrin, Jakarta Pusat",2,1,51,1400000000
"Thamrin, Jakarta Pusat",2,1,51,1400000000
"Thamrin, Jakarta Pusat",2,1,51,1400000000
"Thamrin, Jakarta Pusat",2,1,77,1900000000
"Thamrin, Jakarta Pusat",2,1,51,1400000000
"Tanah Abang, Jakarta Pusat",3,2,94,2000000000
"Thamrin, Jakarta Pusat",3,2,101,2000000000
"Tanah Abang, Jakarta Pusat",3,2,108,3800000000
"Kebon Melati, Jakarta Pusat",2,2,154,2900000000
"Thamrin, Jakarta Pusat",2,1,67,1600000000
"Thamrin, Jakarta Pusat",2,1,65,1300000000
"Tanah Abang, Jakarta Pusat",1,1,49,2000000000
"Tanah Abang, Jakarta Pusat",1,1,42,1050000000
"Tanah Abang, Jakarta Pusat",2,2,136,3600000000
"Karet Tengsin, Jakarta Pusat",2,1,52,1050000000
"Tanah Abang, Jakarta Pusat",3,2,94,2000000000
"Tanah Abang, Jakarta Pusat",1,1,40,1000000000
"Karet Tengsin, Jakarta Pusat",3,3,168,6200000000
"Tanah Abang, Jakarta Pusat",2,2,97,2600000000
"Karet Tengsin, Jakarta Pusat",2,1,48,1000000000
"Karet Tengsin, Jakarta Pusat",2,1,48,1200000000
"Karet Tengsin, Jakarta Pusat",3,1,98,1600000000
"Tanah Abang, Jakarta Pusat",3,2,103,2300000000
"Bendungan Hilir, Jakarta Pusat",1,1,55,3900000000
"Tanah Abang, Jakarta Pusat",2,2,77,1850000000
"Thamrin, Jakarta Pusat",1,1,42,1350000000
"Thamrin, Jakarta Pusat",2,2,125,6000000000
"Thamrin, Jakarta Pusat",1,1,42,1500000000
"Thamrin, Jakarta Pusat",3,2,103,1900000000
"Tanah Abang, Jakarta Pusat",2,1,73,2150000000
"Tanah Abang, Jakarta Pusat",3,2,135,5000000000
"Karet Tengsin, Jakarta Pusat",1,1,83,2100000000
"Tanah Abang, Jakarta Pusat",2,2,90,2800000000
"Thamrin, Jakarta Pusat",1,1,42,1400000000
"Thamrin, Jakarta Pusat",3,2,113,4000000000
"Thamrin, Jakarta Pusat",1,1,42,1500000000
"Thamrin, Jakarta Pusat",3,2,103,2900000000
"Thamrin, Jakarta Pusat",1,1,38,1100000000
"Thamrin, Jakarta Pusat",2,1,58,1600000000
"Thamrin, Jakarta Pusat",2,1,58,1450000000
"Thamrin, Jakarta Pusat",2,1,65,1950000000
"Thamrin, Jakarta Pusat",3,2,101,2500000000
"Thamrin, Jakarta Pusat",2,1,58,1700000000
"Thamrin, Jakarta Pusat",3,2,101,2520000000
"Karet Tengsin, Jakarta Pusat",3,2,68,1600000000
"Thamrin, Jakarta Pusat",3,2,101,2500000000
"Tanah Abang, Jakarta Pusat",2,2,77,2200000000
"Tanah Abang, Jakarta Pusat",1,1,42,1300000000
"Karet Tengsin, Jakarta Pusat",2,2,112,3000000000
"Tanah Abang, Jakarta Pusat",2,2,147,5000000000
"Tanah Abang, Jakarta Pusat",2,1,61,1650000000
"Tanah Abang, Jakarta Pusat",2,1,61,1650000000
"Tanah Abang, Jakarta Pusat",1,1,42,1070000000
"Kebon Kacang, Jakarta Pusat",2,1,58,1500000000
"Kebon Kacang, Jakarta Pusat",3,2,102,2350000000
"Tanah Abang, Jakarta Pusat",2,1,61,1650000000
"Karet Tengsin, Jakarta Pusat",3,2,78,1500000000
"Karet Tengsin, Jakarta Pusat",3,2,78,1750000000
"Karet Tengsin, Jakarta Pusat",1,1,32,850000000
"Karet Tengsin, Jakarta Pusat",1,1,38,925000000
"Karet Tengsin, Jakarta Pusat",2,1,48,1150000000
"Karet Tengsin, Jakarta Pusat",3,2,100,2300000000
"Tanah Abang, Jakarta Pusat",2,1,61,1650000000
"Tanah Abang, Jakarta Pusat",1,1,40,1200000000
"Tanah Abang, Jakarta Pusat",1,1,40,1000000000
"Kebon Kacang, Jakarta Pusat",1,1,81,5100000000
"Senayan, Jakarta Pusat",2,2,95,3800000000
"Tanah Abang, Jakarta Pusat",1,1,55,3400000000
"Tanah Abang, Jakarta Pusat",1,1,41,1400000000
"Thamrin, Jakarta Pusat",3,2,78,2000000000
"Thamrin, Jakarta Pusat",1,1,42,1200000000
"Thamrin, Jakarta Pusat",2,2,126,6200000000
"Bendungan Hilir, Jakarta Pusat",1,1,38,850000000
"Tanah Abang, Jakarta Pusat",2,1,62,1800000000
"Thamrin, Jakarta Pusat",1,1,42,875000000
"Thamrin, Jakarta Pusat",2,1,58,1500000000
"Thamrin, Jakarta Pusat",3,2,103,2500000000
"Tanah Abang, Jakarta Pusat",1,1,32,1000000000
"Tanah Abang, Jakarta Pusat",3,2,110,3500000000
"Bendungan Hilir, Jakarta Pusat",1,1,41,1100000000
"Tanah Abang, Jakarta Pusat",3,2,105,2800000000
"Karet Tengsin, Jakarta Pusat",2,1,48,1000000000
"Tanah Abang, Jakarta Pusat",2,1,90,1800000000
"Bendungan Hilir, Jakarta Pusat",2,1,50,950000000
"Tanah Abang, Jakarta Pusat",1,2,106,2950000000
"Tanah Abang, Jakarta Pusat",1,2,106,2950000000
"Thamrin, Jakarta Pusat",3,3,103,4500000000
"Thamrin, Jakarta Pusat",1,1,40,1050000000
"Thamrin, Jakarta Pusat",2,1,52,1350000000
"Thamrin, Jakarta Pusat",1,1,40,900000000
"Tanah Abang, Jakarta Pusat",2,1,59,1750000000
"Karet Tengsin, Jakarta Pusat",2,2,84,2300000000
"Thamrin, Jakarta Pusat",3,2,100,2000000000
"Thamrin, Jakarta Pusat",3,2,105,2500000000
"Thamrin, Jakarta Pusat",1,1,42,1250000000
"Thamrin, Jakarta Pusat",1,1,40,975000000
"Thamrin, Jakarta Pusat",2,1,65,1600000000
"Tanah Abang, Jakarta Pusat",2,1,58,1200000000
"Thamrin, Jakarta Pusat",3,2,105,2500000000
"Thamrin, Jakarta Pusat",1,1,42,1000000000
"Kebon Melati, Jakarta Pusat",2,1,77,2200000000
"Tanah Abang, Jakarta Pusat",3,3,165,6300000000
"Tanah Abang, Jakarta Pusat",3,3,165,6300000000
"Tanah Abang, Jakarta Pusat",3,3,165,6300000000
"Tanah Abang, Jakarta Pusat",3,3,165,6300000000
"Tanah Abang, Jakarta Pusat",3,3,165,6300000000
"Thamrin, Jakarta Pusat",2,1,52,1900000000
"Bendungan Hilir, Jakarta Pusat",2,1,50,885000000
"Karet Tengsin, Jakarta Pusat",2,1,147,5000000000
"Tanah Abang, Jakarta Pusat",3,2,98,2200000000
"Bendungan Hilir, Jakarta Pusat",2,1,85,2700000000
"Tanah Abang, Jakarta Pusat",1,1,49,1350000000
"Tanah Abang, Jakarta Pusat",2,1,103,2800000000
"Tanah Abang, Jakarta Pusat",2,1,64,2900000000
"Thamrin, Jakarta Pusat",1,1,55,3800000000
"Thamrin, Jakarta Pusat",2,1,76,3500000000
"Thamrin, Jakarta Pusat",2,1,58,1600000000
"Tanah Abang, Jakarta Pusat",2,2,147,6500000000
"Thamrin, Jakarta Pusat",1,1,34,890000000
"Tanah Abang, Jakarta Pusat",2,2,84,2500000000
"Tanah Abang, Jakarta Pusat",3,2,104,2500000000
"Thamrin, Jakarta Pusat",1,1,34,890000000
"Kebon Kacang, Jakarta Pusat",2,2,123,3500000000
"Senayan, Jakarta Pusat",3,2,75,2000000000
"Tanah Abang, Jakarta Pusat",1,1,30,680000000
"Thamrin, Jakarta Pusat",3,2,104,3000000000
"Bendungan Hilir, Jakarta Pusat",1,1,24,750000000
"Bendungan Hilir, Jakarta Pusat",1,1,85,1600000000
"Tanah Abang, Jakarta Pusat",1,1,41,1200000000
"Tanah Abang, Jakarta Pusat",2,1,48,1100000000
"Thamrin, Jakarta Pusat",1,1,38,850000000
"Thamrin, Jakarta Pusat",1,1,55,3800000000
"Karet Tengsin, Jakarta Pusat",1,1,50,1550000000
"Thamrin, Jakarta Pusat",1,1,55,3800000000
"Thamrin, Jakarta Pusat",2,2,84,1870000000
"Thamrin, Jakarta Pusat",1,1,42,1150000000
"Bendungan Hilir, Jakarta Pusat",1,1,64,2900000000
"Bendungan Hilir, Jakarta Pusat",1,1,64,2900000000
"Bendungan Hilir, Jakarta Pusat",1,1,64,2900000000
"Karet Tengsin, Jakarta Pusat",2,2,93,4099999999
"Karet Tengsin, Jakarta Pusat",2,1,67,2950000000
"Thamrin, Jakarta Pusat",1,1,42,750000000
"Karet Tengsin, Jakarta Pusat",2,2,105,3000000000
"Bendungan Hilir, Jakarta Pusat",1,1,41,1800000000
"Bendungan Hilir, Jakarta Pusat",3,1,64,3000000000
"Karet Tengsin, Jakarta Pusat",2,2,147,5900000000
"Tanah Abang, Jakarta Pusat",2,1,100,2300000000
"Senayan, Jakarta Pusat",2,2,165,6400000000
"Tanah Abang, Jakarta Pusat",1,1,48,1300000000
"Kebon Kacang, Jakarta Pusat",2,1,55,2500000000
"Karet Tengsin, Jakarta Pusat",1,1,48,1200000000
"Tanah Abang, Jakarta Pusat",1,1,38,1000000000
"Tanah Abang, Jakarta Pusat",1,1,38,1000000000
"Tanah Abang, Jakarta Pusat",1,1,38,1000000000
"Tanah Abang, Jakarta Pusat",1,1,38,1200000000
"Tanah Abang, Jakarta Pusat",1,1,38,1600000000
"Tanah Abang, Jakarta Pusat",1,1,41,1000000000
"Tanah Abang, Jakarta Pusat",1,1,41,1000000000
"Tanah Abang, Jakarta Pusat",2,1,48,880000000
"Senayan, Jakarta Pusat",2,1,81,1500000000
"Thamrin, Jakarta Pusat",3,2,101,1800000000
"Thamrin, Jakarta Pusat",1,1,42,800000000
"Tanah Abang, Jakarta Pusat",1,1,41,1000000000
"Tanah Abang, Jakarta Pusat",3,2,104,2000000000
"Tanah Abang, Jakarta Pusat",3,2,104,2000000000
"Tanah Abang, Jakarta Pusat",3,2,104,2000000000
